"Date","Time","Millisecond","Livello pozzo 1","Livello pozzo 2","Livello pozzo 3","Livello pozzo 4","Livello pozzo 5","Livello pozzo 6","Livello pozzo 7","Livello pozzo 8","Livello pozzo 9","Livello pozzo 10"
"2015/11/26","00:06:15","830","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:16","830","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:17","850","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:18","810","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:19","830","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:20","850","91","92","80","88","71","73","79","71","83","83"
"2015/11/26","00:06:21","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:22","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:23","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:24","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:25","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:26","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:27","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:28","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:29","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:30","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:31","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:32","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:33","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:34","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:35","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:36","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:37","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:38","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:39","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:40","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:41","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:42","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:43","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:44","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:45","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:46","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:47","860","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:48","860","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:49","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:50","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:51","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:52","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:53","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:54","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:55","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:56","810","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:57","840","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:58","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:06:59","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:00","810","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:01","860","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:02","860","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:03","860","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:04","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:05","810","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:06","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:07","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:08","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:09","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:10","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:11","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:12","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:13","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:14","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:15","850","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:16","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:17","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:18","820","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:19","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:20","830","90","93","79","89","70","72","80","70","84","82"
"2015/11/26","00:07:21","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:22","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:23","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:24","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:25","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:26","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:27","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:28","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:29","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:30","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:31","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:32","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:33","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:34","860","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:35","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:36","860","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:37","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:38","860","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:39","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:40","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:41","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:42","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:43","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:44","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:45","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:46","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:47","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:48","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:49","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:50","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:51","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:52","810","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:53","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:54","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:55","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:56","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:57","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:58","810","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:07:59","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:00","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:01","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:02","830","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:03","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:04","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:05","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:06","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:07","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:08","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:09","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:10","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:11","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:12","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:13","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:14","850","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:15","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:16","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:17","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:18","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:19","840","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:20","820","89","94","80","90","69","71","81","69","85","81"
"2015/11/26","00:08:21","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:22","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:23","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:24","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:25","860","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:26","860","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:27","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:28","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:29","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:30","810","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:31","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:32","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:33","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:34","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:35","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:36","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:37","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:38","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:39","810","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:40","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:41","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:42","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:43","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:44","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:45","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:46","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:47","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:48","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:49","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:50","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:51","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:52","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:53","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:54","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:55","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:56","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:57","850","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:58","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:08:59","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:00","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:01","860","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:02","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:03","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:04","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:05","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:06","820","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:07","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:08","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:09","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:10","830","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:11","840","90","95","81","91","70","70","82","68","86","80"
"2015/11/26","00:09:12","840","90","95","81","91","70","70","82","68","86","80"
